clip_path class_label
/home/Aaron/datasets/ava/sampled_clips/-IELREHX_js_1760s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_1762s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2KpThOF_QmE_958s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1496s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2qQs3Y9OJX0_1354s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3IOE-Q3UWdA_1514s_12s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5YPjcdLbs5g_1140s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7YpF6DntOYw_1035s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1154s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-ZFgsrolSxo_1772s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7g37N3eoQ9s_1621s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5MxjqHfkWFI_1754s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1329s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/1ReZIMmD_8E_944s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2DUITARAsWQ_1572s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5YPjcdLbs5g_1381s_10s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1209s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1786s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-5KQ66BBWC4_1780s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-ZFgsrolSxo_1528s_8s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2E_e8JlvTlg_1580s_12s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7YpF6DntOYw_1612s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1423s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0wBYFahr3uI_1140s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_981s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2DUITARAsWQ_1737s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3IOE-Q3UWdA_1243s_9s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2DUITARAsWQ_1661s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1552s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1392s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4Y5qi1gD2Sw_923s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3_VjIRdXVdM_1615s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7g37N3eoQ9s_968s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2DUITARAsWQ_1230s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/32HR3MnDZ8g_1101s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_989s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3_VjIRdXVdM_1211s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1434s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7g37N3eoQ9s_1059s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4gVsDd8PV9U_1658s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_1579s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1171s_9s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3IOE-Q3UWdA_1275s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4k-rTF3oZKw_906s_9s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1036s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1630s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2E_e8JlvTlg_965s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0wBYFahr3uI_1459s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2DUITARAsWQ_1720s_11s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2fwni_Kjf2M_993s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1440s_13s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1358s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2KpThOF_QmE_993s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-5KQ66BBWC4_1198s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3IOE-Q3UWdA_1209s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1435s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-IELREHX_js_1376s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7YpF6DntOYw_1735s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1280s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-ZFgsrolSxo_1083s_13s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2DUITARAsWQ_1700s_14s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2DUITARAsWQ_1791s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1748s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0wBYFahr3uI_1545s_12s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_903s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3IOE-Q3UWdA_1149s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0wBYFahr3uI_1480s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1536s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7YpF6DntOYw_1540s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0wBYFahr3uI_1786s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0f39OWEqJ24_1734s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2DUITARAsWQ_1603s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1103s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/32HR3MnDZ8g_1358s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-ZFgsrolSxo_1364s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2E_e8JlvTlg_1711s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/32HR3MnDZ8g_1603s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1093s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4Y5qi1gD2Sw_1010s_10s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_905s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3_VjIRdXVdM_1415s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1332s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/053oq2xB3oU_1354s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2KpThOF_QmE_1651s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7YpF6DntOYw_940s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4gVsDd8PV9U_1176s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5MxjqHfkWFI_923s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1199s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1613s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_1796s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1656s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-IELREHX_js_1577s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2KpThOF_QmE_1227s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1220s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/32HR3MnDZ8g_1775s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1298s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1455s_11s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_1425s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2fwni_Kjf2M_1266s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/32HR3MnDZ8g_1796s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0f39OWEqJ24_1313s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2DUITARAsWQ_1556s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1725s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4Y5qi1gD2Sw_1588s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1469s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2DUITARAsWQ_1764s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7g37N3eoQ9s_1249s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_911s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-ZFgsrolSxo_1644s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2E_e8JlvTlg_1791s_12s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1511s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0wBYFahr3uI_1473s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1677s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_949s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1438s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_1693s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2bxKkUgcqpk_1337s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5LrOQEt_XVM_1513s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_1248s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2fwni_Kjf2M_1178s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1383s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1582s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0f39OWEqJ24_1239s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-IELREHX_js_1054s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_1296s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_1005s_12s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-5KQ66BBWC4_1318s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1109s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_1202s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2fwni_Kjf2M_1404s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0f39OWEqJ24_1344s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_969s_9s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1509s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1324s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1248s_9s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3_VjIRdXVdM_1775s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3_VjIRdXVdM_962s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1426s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_937s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2bxKkUgcqpk_1785s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0f39OWEqJ24_1093s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1500s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/32HR3MnDZ8g_1756s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3IOE-Q3UWdA_1606s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4Y5qi1gD2Sw_1327s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0f39OWEqJ24_959s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-5KQ66BBWC4_1555s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2fwni_Kjf2M_1088s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3IOE-Q3UWdA_1479s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0f39OWEqJ24_1447s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/1ReZIMmD_8E_1664s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4Y5qi1gD2Sw_1776s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3IOE-Q3UWdA_1694s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4gVsDd8PV9U_1332s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7YpF6DntOYw_1137s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/32HR3MnDZ8g_1312s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4k-rTF3oZKw_1435s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1406s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0wBYFahr3uI_1610s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2E_e8JlvTlg_1560s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2fwni_Kjf2M_1343s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0wBYFahr3uI_1674s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/1ReZIMmD_8E_1306s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1593s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1295s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5LrOQEt_XVM_922s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1026s_11s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1473s_13s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5YPjcdLbs5g_1342s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2E_e8JlvTlg_1542s_9s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-IELREHX_js_1400s_14s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-5KQ66BBWC4_993s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2E_e8JlvTlg_1606s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2fwni_Kjf2M_1079s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1187s_8s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/32HR3MnDZ8g_1454s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0f39OWEqJ24_1574s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0wBYFahr3uI_1734s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1679s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0f39OWEqJ24_1537s_10s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4k-rTF3oZKw_949s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_1262s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-FaXLcSFjUI_1017s_13s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3_VjIRdXVdM_1714s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5YPjcdLbs5g_1454s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2KpThOF_QmE_1766s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7g37N3eoQ9s_1678s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-5KQ66BBWC4_1522s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2DUITARAsWQ_1637s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/1ReZIMmD_8E_1037s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_1325s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2fwni_Kjf2M_922s_14s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-IELREHX_js_1265s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0wBYFahr3uI_1466s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1331s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1637s_12s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5LrOQEt_XVM_1095s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2FIHxnZKg6A_1282s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-IELREHX_js_1359s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/1ReZIMmD_8E_975s_11s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5YPjcdLbs5g_1698s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4k-rTF3oZKw_1032s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3_VjIRdXVdM_1030s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-5KQ66BBWC4_1116s_12s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5YPjcdLbs5g_1301s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-5KQ66BBWC4_1431s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7YpF6DntOYw_1390s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7YpF6DntOYw_1201s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5milLu-6bWI_1354s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5YPjcdLbs5g_980s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4Y5qi1gD2Sw_1143s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3_VjIRdXVdM_1352s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5LrOQEt_XVM_955s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-ZFgsrolSxo_1099s_12s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/26V9UzqSguo_1373s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3IOE-Q3UWdA_1379s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/7g37N3eoQ9s_1128s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_1094s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-OyDO1g74vc_1265s_9s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3_VjIRdXVdM_1678s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2fwni_Kjf2M_1497s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_952s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2fwni_Kjf2M_1690s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-XpUuIgyUHE_936s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-ZFgsrolSxo_948s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3_VjIRdXVdM_1271s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/0wBYFahr3uI_1686s_14s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-5KQ66BBWC4_1058s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/2KpThOF_QmE_911s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4ZpjKfu6Cl8_989s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/5YPjcdLbs5g_1242s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3IOE-Q3UWdA_1180s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/3_VjIRdXVdM_1012s_7s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/4gVsDd8PV9U_1772s_15s.mp4 0
/home/Aaron/datasets/ava/sampled_clips/-IELREHX_js_1322s_15s.mp4 0
